mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
公共事務暨校友服務中心_content_元智星光燦爛畢典 鄭文燦勉勵畢業生_1999.md,元智星光燦爛畢典 鄭文燦勉勵畢業生,https://www.yzu.edu.tw/admin/pr/index.php/tw/20170613,1,超連結（檔案）,:https:/money.udn.com/money/story/5723/2519683,:https:/money.udn.com/money/story/5723/2519683,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_分秒必爭搶必選修課 台元智大學首創手機APP選課_3108.md,分秒必爭搶必選修課 台元智大學首創手機APP選課,https://www.yzu.edu.tw/admin/pr/index.php/tw/20180830,1,超連結（檔案）,"【大紀元記者江禹嬋台北報導】%20%20%20元智大學推出了全國第一個手機APP選課功能，同學不必特意打開電腦，用手機即可隨時隨地分秒必爭搶選課。（元智大學提供）%20迎接新學期的開始，許多學生都會面臨選課問題，熱門課程更是秒殺。元智大學推出了全國第一個手機APP選課功能，同學不必特意打開電腦，用手機即可隨時隨地分秒必爭搶課；藉由智慧行動環境建置，讓學生輕鬆掌握校園大小事。%20%20%20手機APP選課功能，包含圖書館研討室APP搶先借用預約、教材下載、詳細成績查詢、服務學習日誌填寫等，手機若有輔助語音，連服務學習心得也能用手機方便輕鬆輸入。元智大學資訊長龐金宗表示，元智APP首版的主要功能有全校課程、借還書、註冊繳費、請假、活動、學生生活、行事曆、訊息推播、意見回饋等。%20「我的課程」服務內容包括選課課表、考試課表、成績查詢及待繳作業；「學生生活」服務內容有各項申請、社團活動、服務學習紀錄；「圖書館」服務內容除了預約及還書提醒，還能顯示要找的書在館中書架位置地圖；推播功能可設定課程最新消息的訂閱，有助於學生能第一時間收到或查詢課程訊息。%20APP於今年4月上線，才推出即在Apple%20Store榮登「教育」類中排名第%20112名，目前統計Google%20Play平台及Apple%20Store已超過3,500次下載量，Apple%20Store評分4.8顆星。%20%20%20針對這款手機APP選課功能，許多元智同學反應，「能夠即時看到課表資訊，我終於不會再走錯教室了。」「簡單明了，提醒我上什麼課，還可以提醒我沒繳的作業。」（元智大學提供）%20許多同學反應，「能夠即時看到課表資訊，我終於不會再走錯教室了。」「功能完整，好用強力推薦。」「簡單明了，提醒我上什麼課，還可以提醒我沒繳的作業。」「超級方便的！」「第一次看到有校園APP那麼的完善，很棒！」%20龐金宗表示，為了讓系統更優化，元智已規劃未來的APP功能改版期程，將陸續推出微課程、顧客服務、雙語化、登入介面分眾化等功能，未來也將結合校友回校的功能，建立完整的系統規劃。%20責任編輯：宇璇%20詳全文：http:/www.epochtimes.com/b5/18/8/29/n10675435.htm%20【2018/08/30】","【大紀元記者江禹嬋台北報導】   元智大學推出了全國第一個手機APP選課功能，同學不必特意打開電腦，用手機即可隨時隨地分秒必爭搶選課。（元智大學提供） 迎接新學期的開始，許多學生都會面臨選課問題，熱門課程更是秒殺。元智大學推出了全國第一個手機APP選課功能，同學不必特意打開電腦，用手機即可隨時隨地分秒必爭搶課；藉由智慧行動環境建置，讓學生輕鬆掌握校園大小事。   手機APP選課功能，包含圖書館研討室APP搶先借用預約、教材下載、詳細成績查詢、服務學習日誌填寫等，手機若有輔助語音，連服務學習心得也能用手機方便輕鬆輸入。元智大學資訊長龐金宗表示，元智APP首版的主要功能有全校課程、借還書、註冊繳費、請假、活動、學生生活、行事曆、訊息推播、意見回饋等。 「我的課程」服務內容包括選課課表、考試課表、成績查詢及待繳作業；「學生生活」服務內容有各項申請、社團活動、服務學習紀錄；「圖書館」服務內容除了預約及還書提醒，還能顯示要找的書在館中書架位置地圖；推播功能可設定課程最新消息的訂閱，有助於學生能第一時間收到或查詢課程訊息。 APP於今年4月上線，才推出即在Apple Store榮登「教育」類中排名第 112名，目前統計Google Play平台及Apple Store已超過3,500次下載量，Apple Store評分4.8顆星。   針對這款手機APP選課功能，許多元智同學反應，「能夠即時看到課表資訊，我終於不會再走錯教室了。」「簡單明了，提醒我上什麼課，還可以提醒我沒繳的作業。」（元智大學提供） 許多同學反應，「能夠即時看到課表資訊，我終於不會再走錯教室了。」「功能完整，好用強力推薦。」「簡單明了，提醒我上什麼課，還可以提醒我沒繳的作業。」「超級方便的！」「第一次看到有校園APP那麼的完善，很棒！」 龐金宗表示，為了讓系統更優化，元智已規劃未來的APP功能改版期程，將陸續推出微課程、顧客服務、雙語化、登入介面分眾化等功能，未來也將結合校友回校的功能，建立完整的系統規劃。 責任編輯：宇璇 詳全文：http:/www.epochtimes.com/b5/18/8/29/n10675435.htm 【2018/08/30】",,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_全國「專業倫理」個案競賽　元智大學管理學院學生獲多項佳績_3819.md,全國「專業倫理」個案競賽　元智大學管理學院學生獲多項佳績,https://www.yzu.edu.tw/admin/pr/index.php/tw/20190621-3,1,超連結（檔案）,:http:/www.taiwanhot.net/?p=721245,:http:/www.taiwanhot.net/?p=721245,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_因疫情修訂元智大學110學年度大學部轉學生招生簡章公告_5060.md,因疫情修訂元智大學110學年度大學部轉學生招生簡章公告,https://www.yzu.edu.tw/admin/pr/index.php/tw/20210604-3,4,超連結（檔案）,../../admissions/index.php/tw/bachelor/transfer/595-110transfer,../../admissions/index.php/tw/bachelor/transfer/595-110transfer,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_因疫情修訂元智大學110學年度大學部轉學生招生簡章公告_5060.md,因疫情修訂元智大學110學年度大學部轉學生招生簡章公告,https://www.yzu.edu.tw/admin/pr/index.php/tw/20210604-3,5,超連結（檔案）,../../admissions/index.php/tw/,../../admissions/index.php/tw/,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_池上穀倉 給你非來台東看展的101個理由_5375.md,池上穀倉 給你非來台東看展的101個理由,https://www.yzu.edu.tw/admin/pr/index.php/tw/?option=com_content&view=article&id=5375,2,超連結（檔案）,cna.com.tw/culture/article/20211206w001,cna.com.tw/culture/article/20211206w001,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_社群媒體_5520.md,社群媒體,https://www.yzu.edu.tw/admin/pr/index.php/tw/?option=com_content&view=article&id=5520,5,超連結（檔案）,index.php/tw/,index.php/tw/,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_迎接數位AI時代  元智大學全面推動數位跨域學習_5027.md,迎接數位AI時代  元智大學全面推動數位跨域學習,https://www.yzu.edu.tw/admin/pr/index.php/tw/20210514,1,超連結（檔案）,../../index.php/tw/,../../index.php/tw/,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_捐贈指南_497.md,捐贈指南,https://www.yzu.edu.tw/admin/pr/index.php/tw/2017-12-18-01-10-07,1,超連結（檔案）,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-21-02-08-11,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-21-02-08-11,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_捐贈指南_497.md,捐贈指南,https://www.yzu.edu.tw/admin/pr/index.php/tw/2017-12-18-01-10-07,2,超連結（檔案）,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-28-03-21-52,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-28-03-21-52,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_捐贈指南_497.md,捐贈指南,https://www.yzu.edu.tw/admin/pr/index.php/tw/2017-12-18-01-10-07,3,超連結（檔案）,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-21-06-49-30,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2022-06-21-06-49-30,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_捐贈指南_497.md,捐贈指南,https://www.yzu.edu.tw/admin/pr/index.php/tw/2017-12-18-01-10-07,4,超連結（檔案）,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2016-03-18-07-09-18,index.php/tw/2016-03-16-07-28-29/2016-03-18-07-12-43/2016-03-18-07-09-18,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_高教商品化與科技發展 衝擊學術倫理_4469.md,高教商品化與科技發展 衝擊學術倫理,https://www.yzu.edu.tw/admin/pr/index.php/tw/20200724,1,超連結（檔案）,:https:/www.cna.com.tw/news/ahel/202007230137.aspx,:https:/www.cna.com.tw/news/ahel/202007230137.aspx,.aspx,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,1,超連結（檔案）,#collapseOne,#collapseOne,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,2,超連結（檔案）,#collapseTwo,#collapseTwo,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,3,超連結（檔案）,#collapseThree,#collapseThree,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,5,超連結（檔案）,#collapseFour,#collapseFour,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,6,超連結（檔案）,#collapseFive,#collapseFive,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,8,超連結（檔案）,#collapseSix,#collapseSix,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,9,超連結（檔案）,#collapseSeven,#collapseSeven,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,11,超連結（檔案）,#collapseEight,#collapseEight,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,12,超連結（檔案）,#collapseNine,#collapseNine,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,13,超連結（檔案）,#collapseTen,#collapseTen,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,14,超連結（檔案）,#collapseEleven,#collapseEleven,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,15,超連結（檔案）,#collapseTwelve,#collapseTwelve,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,16,超連結（檔案）,#collapseThirteen,#collapseThirteen,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,17,超連結（檔案）,#collapseFourteen,#collapseFourteen,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_常見問題_2770.md,常見問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/2018-04-24-08-08-30,19,超連結（檔案）,#collapseFifteen,#collapseFifteen,,False,not_file_or_malformed,missing_recheck:empty_path,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_創意智慧比一比 冠軍作品「好課來相報」_3739.md,創意智慧比一比 冠軍作品「好課來相報」,https://www.yzu.edu.tw/admin/pr/index.php/tw/20190522-3,1,超連結（檔案）,【大紀元記者陳建霖台灣桃園報導】配合元智大學全面實施程式語言課程的「新雙語」發展方向，落實教學創新之行動化與智慧化特色，持續第二年舉辦創意APP實作競賽系列活動，參賽隊伍無不使出渾身解數，爭取評審和參觀者的肯定，贏得高額獎金，最後評選結果，「溫慶榆好帥」隊以「好課來相報」作品脫穎而出奪冠。%20冠軍作品「好課來相報」的創意源自於同學們常見的選課煩惱，小組成員發想出一個查詢課程及其相關資訊的%20APP，以元智通識課程為資料庫基礎，使用者可查詢到每一位已上過課的同學，所留下的課程評分(趣味程度、自學程度、師生互動、實作與理論)與評論，方便使用者迅速理解課程與課程合適度。%20評審認為此作品在APP的功能完整度、使用流暢度、介面設計呈現的美觀和顏色都在水準之上，小組簡報時還以自製宣傳品充分展現出APP的特色與創新點，令人激賞，因此脫穎而出奪得最大獎項。%20%20%20創意APP實作競賽系列活動第二名「舉期不定」隊獲二萬元獎金。%20（元智大學提供）%20元智大學將程式語言列為通識必修四學分，每位同學在畢業前都必須具備一般程式設計、資料庫概念、網頁程式等基本資訊能力。%20元智大學資訊長龐金宗表示，為加強理論與實務結合，推動以問題導向實作學習的教學創新，全年度四個階段活動依次是基礎課程、學院課程、創意APP競賽及進階課程。%20第二屆創意APP競賽分為校園活動、課程學習、校園安全、生活娛樂及元智相關其它五大主題，活動開跑後，報名的團隊必須依時限繳交企畫書並上傳開發APP的簡報、程式碼，評分標準涵蓋創新性、功能性、實用性等重要面向。此次比賽有18隊報名參加，計14隊進入決賽。%20元智大學校長吳志揚表示，創意APP競賽是元智這幾年推展的重點項目活動之一，這項比賽讓不同科系的同學齊聚互相觀摩，是非常好的學習平台，他仔細看了評審手冊中各隊的簡報，發現今年的參賽作品，比起去年有明顯進步成長，相當可喜。「溫慶榆好帥」隊以「好課來相報」作品脫穎而出奪冠，拿下3萬元獎金，二、三名與三名佳作、五名人氣獎團隊，也獲得兩千到兩萬元不等的獎金。◇%20%20%20詳全文：http:/www.epochtimes.com/b5/19/5/21/n11270001.htm%20【2019/05/22】,【大紀元記者陳建霖台灣桃園報導】配合元智大學全面實施程式語言課程的「新雙語」發展方向，落實教學創新之行動化與智慧化特色，持續第二年舉辦創意APP實作競賽系列活動，參賽隊伍無不使出渾身解數，爭取評審和參觀者的肯定，贏得高額獎金，最後評選結果，「溫慶榆好帥」隊以「好課來相報」作品脫穎而出奪冠。 冠軍作品「好課來相報」的創意源自於同學們常見的選課煩惱，小組成員發想出一個查詢課程及其相關資訊的 APP，以元智通識課程為資料庫基礎，使用者可查詢到每一位已上過課的同學，所留下的課程評分(趣味程度、自學程度、師生互動、實作與理論)與評論，方便使用者迅速理解課程與課程合適度。 評審認為此作品在APP的功能完整度、使用流暢度、介面設計呈現的美觀和顏色都在水準之上，小組簡報時還以自製宣傳品充分展現出APP的特色與創新點，令人激賞，因此脫穎而出奪得最大獎項。   創意APP實作競賽系列活動第二名「舉期不定」隊獲二萬元獎金。 （元智大學提供） 元智大學將程式語言列為通識必修四學分，每位同學在畢業前都必須具備一般程式設計、資料庫概念、網頁程式等基本資訊能力。 元智大學資訊長龐金宗表示，為加強理論與實務結合，推動以問題導向實作學習的教學創新，全年度四個階段活動依次是基礎課程、學院課程、創意APP競賽及進階課程。 第二屆創意APP競賽分為校園活動、課程學習、校園安全、生活娛樂及元智相關其它五大主題，活動開跑後，報名的團隊必須依時限繳交企畫書並上傳開發APP的簡報、程式碼，評分標準涵蓋創新性、功能性、實用性等重要面向。此次比賽有18隊報名參加，計14隊進入決賽。 元智大學校長吳志揚表示，創意APP競賽是元智這幾年推展的重點項目活動之一，這項比賽讓不同科系的同學齊聚互相觀摩，是非常好的學習平台，他仔細看了評審手冊中各隊的簡報，發現今年的參賽作品，比起去年有明顯進步成長，相當可喜。「溫慶榆好帥」隊以「好課來相報」作品脫穎而出奪冠，拿下3萬元獎金，二、三名與三名佳作、五名人氣獎團隊，也獲得兩千到兩萬元不等的獎金。◇   詳全文：http:/www.epochtimes.com/b5/19/5/21/n11270001.htm 【2019/05/22】,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_提升醫療照護品質 新竹國軍醫院簽署合作協議書_3890.md,提升醫療照護品質 新竹國軍醫院簽署合作協議書,https://www.yzu.edu.tw/admin/pr/index.php/tw/20190731-1,2,超連結（檔案）,ttps://www.epochtimes.com.tw/n287948/%E6%8F%90%E5%8D%87%E9%86%AB%E7%99%82%E7%85%A7%E8%AD%B7%E5%93%81%E8%B3%AA---%E6%96%B0%E7%AB%B9%E5%9C%8B%E8%BB%8D%E9%86%AB%E9%99%A2%E7%B0%BD%E7%BD%B2%E5%90%88%E4%BD%9C%E5%8D%94%E8%AD%B0%E6%9B%B8---.html,ttps://www.epochtimes.com.tw/n287948/提升醫療照護品質---新竹國軍醫院簽署合作協議書---.html,.html,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
公共事務暨校友服務中心_content_蔡明介默默行善17年 今讚歎AI、大數據已可幫助鄉親解決問題_3460.md,蔡明介默默行善17年 今讚歎AI、大數據已可幫助鄉親解決問題,https://www.yzu.edu.tw/admin/pr/index.php/tw/20181222-1,1,超連結（檔案）,【信傳媒/鄭國強】%20%20%20聯發科董事長蔡明介指出應透過科技普及，幫助人們解決問題，進而提升生活品質。(攝影/%20黃威彬%20)%20「有時候舊的科技能改善問題也非常棒。」聯發科董事長蔡明介19日在聯發科技第一屆「智在家鄉」數位社會創新競賽頒獎典禮上表示，這是一個鼓勵以科技解決地方鄉親問題的比賽，不論是新科技的應用還是傳統技術的導入，得獎的隊伍有用科技幫助漁船避免碰撞、用AI判定芒果、AI判定製作道路坑洞地圖等。%20最讓蔡明介感動的是，第一名得獎隊伍「脫貧自立向前GO」利用大數據觀念協助社會救助系統更精準的判斷貧困對象，讓他感到科技對於改善生活的幫助。%20聯發科技舉辦首屆「智在家鄉」數位社會創新競賽，以台灣368鄉鎮及區為關注的對象，號召民眾「為家鄉做一件事」，提出所欲改善之真實問題（或在地需求）及其解決方案，並選擇至公共組織（如地方政府、在地協會或社團）為諮詢或合作對象，最高單一獎金100萬元，蔡明介表示，辦這個活動是期望每個人都能找到一個改善人類生活的動機，甚至不只在台灣，也可以在其他的地方推行。%20用資料分析助脫貧，讓蔡明介驚嘆%20由於小型船筏沒有AIS系統（船舶自動辨識）易導致碰撞意外，參賽的隊伍「大觀帆船隊」藉有由與當地漁會、媽祖廟的合作，推出「漁民APP航海平安符」結合自動識別系統與雲端服務改善碰撞問題，蔡明介還特別回應說，「聽說漁民寧可相信媽祖而不相信科技，可以告訴他們這是用AI技術來協助媽祖的科技」。%20其他還有讓農夫在巡田時可以使用手機即時掃描，並與全台僅有的兩位植物醫生互動交流，有效解決農藥使用過量的食安問題的「AI神農氏」。由元智大學兩人團隊組成，靠影像辨識道路坑洞以製作「坑洞地圖」的團隊。還有前行政院長張善政曾經指導，以空拍進行農業病蟲害防治、影像辨識的「壽豐印象」。還有利用影像辨識技術替芒果做出分類辨識資料庫的「Tech-ManGo」隊。%20第一名的「脫貧自立向前Go」由原來五名互不相識的資料分析師與工程師組成，決心以資料科學做公益，透過「訪視APP」改善社福工作作業流程，解決傳統人工作業瑣碎與效率低落的問題，讓社工的訪視作業流程數位化；再透過大數據與Al人工智慧評估弱勢貧困家庭需求並做出推薦，獲得蔡明介高度讚揚。%20能用又買得起，科技產品應具3A條件%20「科技始終來自於人性，而AI也無法取代人類。」蔡明介說，科技要能夠幫助鄉親解決問題，而這次參賽隊伍中有30％使用了AI人工智慧的技術，顯見有跟上科技的潮流，他也說科技創新追求有創意、具社會影響力的應用，透過科技普及，幫助人們解決問題，如同聯發科產品發展的3A目標，科技必須是，科技必須是用得到（Accessible）%20、買得起%20（Affordable）、買得到（Available）才能真正發揮影響力，但他說未來還可以再加上一個A就是AI（Artificial%20Intelligence）。%20其實，蔡明介已經默默進行公益長達17年，總共捐出了15億元，但生性低調的他不太對外曝光這些事情，這次則是因為希望參賽隊伍的成果能夠被外界看到，蔡明介親自出席，連同評審前行政院長張善政、《報導者》總編輯何榮幸、政治大學名譽教授吳靜吉教授等一同出席。%20詳全文:%20https:/tw.news.yahoo.com/%E8%94%A1%E6%98%8E%E4%BB%8B%E9%BB%98%E9%BB%98%E8%A1%8C%E5%96%8417%E5%B9%B4-%E4%BB%8A%E8%AE%9A%E6%AD%8Eai-%E5%A4%A7%E6%95%B8%E6%93%9A%E5%B7%B2%E5%8F%AF%E5%B9%AB%E5%8A%A9%E9%84%89%E8%A6%AA%E8%A7%A3%E6%B1%BA%E5%95%8F%E9%A1%8C-003714547.html%20【2018/12/22】,【信傳媒/鄭國強】   聯發科董事長蔡明介指出應透過科技普及，幫助人們解決問題，進而提升生活品質。(攝影/ 黃威彬 ) 「有時候舊的科技能改善問題也非常棒。」聯發科董事長蔡明介19日在聯發科技第一屆「智在家鄉」數位社會創新競賽頒獎典禮上表示，這是一個鼓勵以科技解決地方鄉親問題的比賽，不論是新科技的應用還是傳統技術的導入，得獎的隊伍有用科技幫助漁船避免碰撞、用AI判定芒果、AI判定製作道路坑洞地圖等。 最讓蔡明介感動的是，第一名得獎隊伍「脫貧自立向前GO」利用大數據觀念協助社會救助系統更精準的判斷貧困對象，讓他感到科技對於改善生活的幫助。 聯發科技舉辦首屆「智在家鄉」數位社會創新競賽，以台灣368鄉鎮及區為關注的對象，號召民眾「為家鄉做一件事」，提出所欲改善之真實問題（或在地需求）及其解決方案，並選擇至公共組織（如地方政府、在地協會或社團）為諮詢或合作對象，最高單一獎金100萬元，蔡明介表示，辦這個活動是期望每個人都能找到一個改善人類生活的動機，甚至不只在台灣，也可以在其他的地方推行。 用資料分析助脫貧，讓蔡明介驚嘆 由於小型船筏沒有AIS系統（船舶自動辨識）易導致碰撞意外，參賽的隊伍「大觀帆船隊」藉有由與當地漁會、媽祖廟的合作，推出「漁民APP航海平安符」結合自動識別系統與雲端服務改善碰撞問題，蔡明介還特別回應說，「聽說漁民寧可相信媽祖而不相信科技，可以告訴他們這是用AI技術來協助媽祖的科技」。 其他還有讓農夫在巡田時可以使用手機即時掃描，並與全台僅有的兩位植物醫生互動交流，有效解決農藥使用過量的食安問題的「AI神農氏」。由元智大學兩人團隊組成，靠影像辨識道路坑洞以製作「坑洞地圖」的團隊。還有前行政院長張善政曾經指導，以空拍進行農業病蟲害防治、影像辨識的「壽豐印象」。還有利用影像辨識技術替芒果做出分類辨識資料庫的「Tech-ManGo」隊。 第一名的「脫貧自立向前Go」由原來五名互不相識的資料分析師與工程師組成，決心以資料科學做公益，透過「訪視APP」改善社福工作作業流程，解決傳統人工作業瑣碎與效率低落的問題，讓社工的訪視作業流程數位化；再透過大數據與Al人工智慧評估弱勢貧困家庭需求並做出推薦，獲得蔡明介高度讚揚。 能用又買得起，科技產品應具3A條件 「科技始終來自於人性，而AI也無法取代人類。」蔡明介說，科技要能夠幫助鄉親解決問題，而這次參賽隊伍中有30％使用了AI人工智慧的技術，顯見有跟上科技的潮流，他也說科技創新追求有創意、具社會影響力的應用，透過科技普及，幫助人們解決問題，如同聯發科產品發展的3A目標，科技必須是，科技必須是用得到（Accessible） 、買得起 （Affordable）、買得到（Available）才能真正發揮影響力，但他說未來還可以再加上一個A就是AI（Artificial Intelligence）。 其實，蔡明介已經默默進行公益長達17年，總共捐出了15億元，但生性低調的他不太對外曝光這些事情，這次則是因為希望參賽隊伍的成果能夠被外界看到，蔡明介親自出席，連同評審前行政院長張善政、《報導者》總編輯何榮幸、政治大學名譽教授吳靜吉教授等一同出席。 詳全文: https:/tw.news.yahoo.com/蔡明介默默行善17年-今讚歎ai-大數據已可幫助鄉親解決問題-003714547.html 【2018/12/22】,,False,not_file_or_malformed,missing_recheck:plain_text_or_navigation_label,missing_recheck,high_for_exclusion,0,,,0,
公共事務暨校友服務中心_content_還有下個普悠瑪？專家：還沒痛定思痛_3264.md,還有下個普悠瑪？專家：還沒痛定思痛,https://www.yzu.edu.tw/admin/pr/index.php/tw/20181023-5,1,超連結（檔案）,tw.news.yahoo.com/%E9%82%84%E6%9C%89%E4%B8%8B%E5%80%8B%E6%99%AE%E6%82%A0%E7%91%AA-%E5%B0%88%E5%AE%B6-%E9%82%84%E6%B2%92%E7%97%9B%E5%AE%9A%E6%80%9D%E7%97%9B-064034802.html,tw.news.yahoo.com/還有下個普悠瑪-專家-還沒痛定思痛-064034802.html,.html,False,confirmed_missing,missing_recheck:no_exact_or_unique_scoped_match,missing_recheck,high_for_missing,0,,,0,
